ExplorationSID;QuerySID;NbGroAdd;NbGroDel;NbSelAdd;NbSelDel;NbAggAdd;NbAggDel;AggLevel;FilterLevel
97;716;0;0;0;0;0;0;0;0
98;717;0;0;0;0;0;0;0;0
99;718;0;0;0;0;0;0;0;0
100;719;0;0;0;0;0;0;0;0
100;720;1;0;0;0;0;0;1;0
100;721;1;0;0;0;0;0;2;0
100;722;1;0;0;0;0;0;3;0
100;723;0;0;0;0;0;0;3;0
101;724;0;0;0;0;0;0;0;0
101;725;1;0;0;0;0;0;1;0
102;726;0;0;0;0;0;0;0;0
103;727;0;0;0;0;0;0;0;0
104;728;0;0;0;0;0;0;0;0
104;729;0;0;1;0;0;0;0;1
104;730;0;0;0;0;0;0;0;2
105;731;0;0;0;0;0;0;0;0
105;732;0;0;1;0;0;0;0;1
105;733;0;0;0;0;0;0;0;1
105;734;0;0;0;0;0;0;0;1
105;735;0;0;0;0;0;0;0;1
105;736;0;0;0;0;0;0;0;1
105;737;0;0;0;0;0;0;0;1
105;738;0;0;0;0;0;0;0;1
105;739;0;0;0;0;0;0;0;1
105;740;0;0;0;0;0;0;0;1
105;741;0;0;0;0;0;0;0;1
105;742;0;0;0;0;0;0;0;1
105;743;0;0;0;0;0;0;0;2
105;744;0;0;0;0;0;0;0;2
105;745;0;0;0;0;0;0;0;2
105;746;0;0;0;0;0;0;0;2
105;747;0;0;0;0;0;0;0;2
106;748;0;0;0;0;0;0;0;0
106;749;0;0;0;0;0;0;0;0
106;750;0;0;0;0;0;0;0;0
107;751;0;0;0;0;0;0;0;0
108;752;0;0;0;0;0;0;0;0
109;753;0;0;0;0;0;0;0;0
110;754;0;0;0;0;0;0;0;0
110;755;0;0;0;0;0;0;0;0
110;756;0;0;0;0;0;0;0;0
110;757;1;0;0;0;0;0;1;0
111;758;0;0;0;0;0;0;0;0
111;759;0;0;1;0;0;0;0;1
112;760;0;0;0;0;0;0;0;0
113;761;0;0;0;0;0;0;0;0
115;762;0;0;0;0;0;0;0;0
115;763;0;0;1;0;0;0;0;1
115;764;0;0;0;0;0;0;0;2
115;765;0;0;0;0;0;0;0;3
115;767;0;0;0;0;0;0;0;4
116;766;0;0;0;0;0;0;0;0
116;768;1;0;0;0;0;0;1;0
117;769;0;0;0;0;0;0;0;0
118;770;0;0;0;0;0;0;0;0
118;771;0;0;1;0;0;0;0;1
118;772;0;0;1;1;0;0;0;1
118;773;0;0;0;0;0;0;0;1
118;774;0;0;0;0;0;0;0;1
118;775;0;0;0;0;0;0;0;1
118;776;0;0;1;0;0;0;0;2
118;777;0;0;1;0;0;0;0;3
118;778;0;0;0;0;0;0;0;3
118;779;0;0;0;0;0;0;0;4
118;780;0;0;0;2;0;0;0;2
118;781;0;0;1;0;0;0;0;3
118;782;0;0;0;1;0;0;0;1
118;783;0;0;0;0;0;0;0;1
118;784;0;0;1;0;0;0;0;2
118;785;0;0;0;0;0;0;0;2
118;786;0;0;1;1;0;0;0;2
118;787;0;0;0;0;0;0;0;2
118;788;0;0;0;2;0;0;0;0
118;789;0;0;0;0;0;0;0;0
118;790;0;0;0;0;0;0;0;0
119;791;0;0;0;0;0;0;0;0
120;792;0;0;0;0;0;0;0;0
121;793;0;0;0;0;0;0;0;0
122;794;0;0;0;0;0;0;0;0
123;795;0;0;0;0;0;0;0;0
124;796;0;0;0;0;0;0;0;0
125;797;0;0;0;0;0;0;0;0
125;799;0;0;1;0;0;0;0;1
125;800;0;0;0;0;0;0;0;2
126;798;0;0;0;0;0;0;0;0
127;801;0;0;0;0;0;0;0;0
127;802;0;0;1;0;0;0;0;1
128;803;0;0;0;0;0;0;0;0
129;804;0;0;0;0;0;0;0;0
129;805;0;0;0;0;0;0;0;0
129;806;0;0;0;0;0;0;0;0
129;807;0;0;0;0;0;0;0;0
129;808;0;0;0;0;0;0;0;0
130;809;0;0;0;0;0;0;0;0
130;813;1;0;0;0;0;0;1;0
130;814;1;0;0;0;0;0;2;0
130;815;1;0;0;0;0;0;3;0
130;821;0;0;0;0;0;0;3;0
131;816;0;0;0;0;0;0;0;0
132;817;0;0;0;0;0;0;0;0
132;820;0;0;1;0;0;0;0;1
132;822;0;0;0;0;0;0;0;1
132;823;0;0;0;0;0;0;0;1
132;824;0;0;0;0;0;0;0;1
132;825;0;0;0;0;0;0;0;1
132;826;0;0;0;0;0;0;0;1
132;827;0;0;0;0;0;0;0;1
132;828;0;0;0;0;0;0;0;1
132;829;0;0;0;0;0;0;0;1
132;830;0;0;0;0;0;0;0;1
132;831;1;0;0;0;0;0;1;1
133;818;0;0;0;0;0;0;0;0
133;819;0;0;0;0;0;0;0;0
134;832;0;0;0;0;0;0;0;0
135;833;0;0;0;0;0;0;0;0
135;834;1;0;0;0;0;0;1;0
135;835;1;0;0;0;0;0;2;0
135;836;1;0;0;0;0;0;3;0
135;837;1;0;0;0;0;0;4;0
135;838;0;0;0;0;0;0;4;0
136;839;0;0;0;0;0;0;0;0
137;840;0;0;0;0;0;0;0;0
138;841;0;0;0;0;0;0;0;0
138;842;0;0;1;0;0;0;0;1
138;843;1;0;0;0;0;0;1;1
138;844;1;0;0;0;0;0;2;1
139;845;2;0;1;0;0;0;2;1
139;846;0;0;1;0;0;0;2;2
140;847;0;0;0;0;0;0;0;0
141;848;0;0;0;0;0;0;0;0
142;849;0;0;0;0;0;0;0;0
142;850;0;0;0;0;0;0;0;0
142;851;0;0;1;0;0;0;0;1
143;853;0;0;0;0;0;0;0;0
143;854;0;0;1;0;0;0;0;1
143;855;0;0;1;0;0;0;0;4
143;856;0;0;0;0;0;0;0;5
145;862;0;0;0;0;0;0;0;0
146;865;0;0;0;0;0;0;0;0
147;868;0;0;0;0;0;0;0;0
148;869;0;0;0;0;0;0;0;0
148;870;0;0;0;0;0;0;0;0
149;871;0;0;0;0;0;0;0;0
149;872;1;0;0;0;0;0;1;0
149;873;0;0;0;0;4;0;1;0
149;874;0;0;0;0;0;1;2;0
150;875;0;0;0;0;0;0;0;0
150;876;0;0;0;0;0;0;0;0
150;877;1;0;0;0;0;0;1;0
150;878;0;0;0;0;0;0;1;0
151;879;0;0;0;0;0;0;0;0
152;880;0;0;0;0;0;0;0;0
153;881;0;0;0;0;0;0;0;0
153;882;0;0;1;0;0;0;0;1
154;883;0;0;0;0;0;0;0;0
155;884;0;0;0;0;0;0;0;0
155;887;0;0;1;0;0;0;0;1
155;888;0;0;1;0;0;0;0;2
156;885;0;0;0;0;0;0;0;0
157;886;0;0;0;0;0;0;0;0
158;889;0;0;0;0;0;0;0;0
159;890;0;0;0;0;0;0;0;0
160;891;0;0;0;0;0;0;0;0
161;892;0;0;0;0;0;0;0;0
161;893;0;0;1;0;0;0;0;1
161;895;0;0;1;0;0;0;0;3
162;896;0;0;0;0;0;0;0;0
162;897;0;0;1;0;0;0;0;1
162;898;0;0;1;0;0;0;0;2
162;899;0;0;0;0;0;0;0;3
163;900;0;0;0;0;0;0;0;0
163;901;0;0;1;0;0;0;0;1
164;902;0;0;0;0;0;0;0;0
164;905;0;0;1;0;0;0;0;1
164;906;0;0;1;0;0;0;0;2
164;907;0;0;1;0;0;0;0;3
164;908;0;0;1;0;0;0;0;4
164;909;0;0;1;0;0;0;0;5
165;903;0;0;0;0;0;0;0;0
165;904;0;0;1;0;0;0;0;1
166;910;0;0;0;0;0;0;0;0
167;911;0;0;0;0;0;0;0;0
168;912;0;0;0;0;0;0;0;0
169;913;0;0;0;0;0;0;0;0
170;914;0;0;0;0;0;0;0;0
170;915;1;0;0;0;0;0;1;0
170;916;0;1;0;0;0;0;0;0
170;917;1;0;0;0;0;0;1;0
170;918;1;0;0;0;0;0;2;0
170;919;0;0;0;0;0;0;2;0
170;920;0;0;0;0;0;0;2;0
171;921;0;0;0;0;0;0;0;0
171;922;0;0;0;0;0;0;0;0
171;923;0;0;0;0;0;0;0;0
171;924;0;0;0;0;0;0;0;0
171;925;0;0;0;0;0;0;0;0
171;926;0;0;0;0;0;0;0;0
171;927;1;0;0;0;2;0;1;0
171;928;0;0;0;0;0;2;1;0
171;929;0;0;0;0;0;0;1;0
171;930;1;0;0;0;1;0;2;0
171;931;0;0;0;0;0;1;2;0
171;932;0;0;1;0;0;0;2;1
171;933;0;0;0;0;0;0;2;2
171;934;0;0;0;0;0;0;2;3
171;935;0;0;0;0;0;0;2;4
171;936;0;0;0;0;0;0;2;5
171;937;0;0;0;0;0;0;2;6
171;938;0;0;0;0;0;0;2;7
171;939;0;0;0;0;0;0;2;4
172;940;0;0;0;0;0;0;0;0
172;941;0;0;1;0;0;0;0;1
172;943;0;0;0;0;0;0;0;1
172;944;0;0;0;0;0;0;0;1
172;945;0;0;0;1;0;0;0;0
172;946;0;0;1;0;0;0;0;1
172;947;1;0;0;0;0;0;1;1
172;948;0;0;1;0;0;0;1;2
172;949;1;0;0;0;1;0;2;2
172;950;0;0;0;0;0;1;2;2
172;951;0;0;0;0;0;0;2;2
172;952;0;0;0;0;0;0;2;2
172;953;0;0;0;0;2;0;2;2
172;954;0;0;0;0;0;2;2;2
172;955;0;0;0;0;0;0;2;2
172;956;0;0;0;0;0;0;2;2
172;957;0;0;0;0;0;0;2;2
172;958;0;0;0;0;0;0;2;3
172;959;0;0;0;0;0;0;2;3
172;960;0;0;0;0;0;0;2;4
172;961;0;0;0;0;0;0;2;4
172;962;0;0;0;0;3;0;3;4
173;942;0;0;0;0;0;0;0;0
175;969;0;0;0;0;0;0;0;0
176;970;1;0;1;0;0;0;1;1
176;971;0;0;0;0;0;0;1;1
176;972;0;0;0;0;0;0;1;1
176;973;0;0;0;0;0;0;1;1
176;974;0;0;0;0;0;0;1;1
176;975;0;0;0;0;0;0;1;1
176;976;0;0;0;0;0;0;1;1
176;977;0;0;1;0;0;0;1;2
176;978;0;0;1;0;0;0;1;3
176;979;0;0;0;0;0;0;1;3
176;980;0;0;0;0;0;0;1;4
176;981;0;0;0;2;0;0;1;1
176;982;0;0;0;0;0;0;1;1
176;983;0;0;0;0;0;0;1;1
176;984;0;0;0;0;0;0;1;1
176;985;0;0;0;0;0;0;1;2
176;986;0;0;0;0;0;0;1;2
176;987;0;0;0;0;0;0;1;2
176;988;0;0;0;0;0;0;1;2
176;989;0;0;0;0;0;0;1;2
176;990;1;0;0;0;0;0;2;2
176;991;0;0;0;0;0;0;2;2
177;992;0;0;0;0;0;0;0;0
177;993;0;0;0;0;0;0;0;0
177;994;0;0;0;0;0;0;0;0
177;995;0;0;0;0;0;0;0;0
177;996;0;0;0;0;0;0;0;0
177;997;0;0;0;0;0;0;0;0
177;998;0;0;0;0;0;0;0;0
177;999;0;0;0;0;0;0;0;0
177;1000;0;0;0;0;0;0;0;0
178;1001;0;0;0;0;0;0;0;0
178;1002;1;0;0;0;0;0;1;0
178;1005;0;0;0;0;0;0;1;0
178;1006;0;0;0;0;0;0;1;0
178;1007;0;0;0;0;0;0;1;0
178;1008;0;0;0;0;0;0;1;0
178;1009;1;0;0;0;0;0;2;0
178;1010;0;0;0;0;0;0;2;0
178;1011;0;0;0;0;0;0;3;0
178;1012;0;0;0;0;0;0;3;0
178;1013;0;0;0;0;0;0;4;0
178;1014;0;0;0;0;0;0;4;0
178;1015;0;0;0;0;0;0;4;0
178;1016;1;0;0;0;0;0;5;0
179;1017;0;0;0;0;0;0;0;0
179;1018;1;0;0;0;0;0;1;0
179;1019;0;0;0;0;0;0;1;0
179;1020;1;0;0;0;0;0;2;0
180;1021;0;0;0;0;0;0;0;0
182;1047;0;0;0;0;0;0;0;0
183;1048;0;0;0;0;0;0;0;0
184;1049;0;0;0;0;0;0;0;0
185;1050;0;0;0;0;0;0;0;0
185;1051;0;0;0;0;0;0;0;0
185;1052;0;0;0;0;0;0;0;0
185;1053;0;0;0;0;0;0;0;0
185;1054;0;0;0;0;0;0;0;0
185;1055;0;0;0;0;0;0;0;0
185;1056;0;0;0;0;0;0;0;0
185;1057;1;0;0;0;0;0;1;0
185;1058;0;0;0;0;0;0;1;0
185;1059;1;0;0;0;0;0;2;0
186;1060;0;0;0;0;0;0;0;0
186;1061;1;0;0;0;0;0;1;0
187;1062;0;0;0;0;0;0;0;0
187;1063;0;0;0;0;0;0;0;0
187;1064;0;0;0;0;0;0;0;0
187;1065;1;0;0;0;0;0;1;0
187;1066;0;0;0;0;0;0;1;0
187;1067;0;0;0;0;0;0;1;0
187;1068;0;0;0;0;0;0;1;0
187;1069;0;0;0;0;0;0;1;0
187;1070;0;0;0;0;0;0;1;0
187;1071;0;0;0;0;0;0;1;0
187;1072;0;0;0;0;0;0;1;0
187;1073;0;0;0;0;0;0;1;0
187;1074;0;0;0;0;0;0;2;0
187;1075;0;0;0;0;0;0;2;0
187;1076;0;0;0;0;0;0;2;0
187;1077;0;0;0;0;0;0;2;0
187;1078;0;0;0;0;0;0;2;0
187;1079;0;0;0;0;0;0;3;0
187;1080;0;0;0;0;0;0;3;0
187;1081;0;0;1;0;0;0;3;1
187;1082;0;0;0;0;0;0;3;1
187;1083;0;0;0;0;0;0;3;1
187;1084;0;0;0;0;0;0;3;1
187;1085;0;0;0;0;0;0;3;1
187;1086;0;0;0;0;0;0;3;1
187;1087;0;0;0;0;0;0;3;1
187;1088;0;0;0;0;0;0;3;1
187;1089;0;0;0;0;0;0;3;1
187;1090;0;0;0;0;0;0;3;1
187;1091;1;0;0;0;0;0;4;1
187;1092;0;1;1;1;0;0;1;1
187;1093;0;0;1;0;0;0;1;2
187;1094;0;0;0;0;0;0;1;2
187;1095;0;0;0;0;0;0;1;3
187;1096;0;0;0;0;0;0;1;3
187;1097;0;0;0;0;0;0;1;3
187;1098;0;0;0;0;0;0;1;3
187;1099;0;0;0;0;0;0;1;3
187;1100;0;0;0;0;0;0;1;3
187;1101;1;0;0;0;0;0;2;3
187;1102;0;0;0;0;0;0;2;3
187;1103;0;0;0;0;0;0;2;3
187;1104;0;0;0;0;0;0;2;3
187;1105;0;0;0;0;0;0;2;3
187;1106;0;0;0;0;0;0;2;3
187;1107;0;0;0;0;0;0;2;3
187;1108;0;0;0;0;0;0;2;3
187;1109;0;0;0;0;0;0;2;3
187;1110;0;0;0;0;0;0;2;3
187;1111;0;0;0;0;0;0;2;3
188;1112;0;0;0;0;0;0;0;0
188;1113;1;0;0;0;0;0;1;0
189;1114;0;0;0;0;0;0;0;0
190;1115;0;0;0;0;0;0;0;0
190;1116;1;0;0;0;0;0;1;0
190;1117;0;0;0;0;0;0;1;0
190;1118;1;0;0;0;0;0;2;0
190;1119;0;0;1;0;0;0;2;1
190;1120;0;0;0;0;0;0;3;1
190;1121;0;0;0;0;0;0;3;1
190;1122;0;0;0;0;0;0;3;1
190;1123;0;0;1;0;0;0;3;2
191;1124;0;0;0;0;0;0;0;0
191;1125;0;0;1;0;0;0;0;1
192;1126;0;0;0;0;0;0;0;0
192;1127;0;0;1;0;0;0;0;1
192;1128;1;0;0;0;0;0;1;1
192;1129;0;0;0;0;0;0;1;1
192;1130;0;0;0;0;0;0;1;1
192;1131;0;0;0;0;0;0;1;1
192;1132;0;0;0;0;0;0;2;1
192;1133;0;0;0;0;0;0;2;1
192;1134;0;0;0;0;0;0;2;1
192;1135;1;0;0;0;0;0;3;1
192;1136;0;0;0;0;0;0;3;1
192;1137;1;0;0;0;0;0;4;1
193;1138;0;0;0;0;0;0;0;0
193;1139;0;0;0;0;0;0;0;0
193;1140;1;0;0;0;0;0;1;0
194;1141;0;0;0;0;0;0;0;0
194;1142;0;0;1;0;0;0;0;1
194;1143;0;0;0;0;0;0;0;1
194;1144;1;0;0;0;0;0;1;1
194;1145;0;1;0;0;0;0;0;1
195;1146;0;0;0;0;0;0;0;0
195;1147;0;0;1;0;0;0;0;1
195;1148;0;0;1;1;0;0;0;1
195;1149;0;0;1;1;0;0;0;1
195;1150;0;0;1;1;0;0;0;1
195;1151;0;0;1;1;0;0;0;1
195;1152;0;0;1;1;0;0;0;1
195;1153;0;0;0;1;0;0;0;0
195;1154;0;0;0;0;0;0;0;0
195;1155;1;0;0;0;0;0;1;0
196;1156;0;0;0;0;0;0;0;0
196;1157;0;0;0;0;0;0;0;0
196;1158;1;0;0;0;0;0;1;0
196;1159;0;1;1;0;0;0;0;1
196;1160;0;0;1;1;0;0;0;1
196;1161;0;0;1;1;0;0;0;1
197;1162;0;0;0;0;0;0;0;0
197;1163;1;0;0;0;0;0;1;0
197;1164;1;1;0;0;0;0;1;0
197;1165;1;1;0;0;0;0;1;0
197;1166;0;1;1;0;0;0;0;1
197;1167;1;0;0;0;0;0;1;1
198;1168;0;0;0;0;0;0;0;0
199;1169;0;0;0;0;0;0;0;0
199;1170;0;0;1;0;0;0;0;1
199;1171;0;0;1;1;0;0;0;1
199;1172;0;0;1;1;0;0;0;1
199;1173;0;0;1;1;0;0;0;1
199;1174;1;0;0;1;0;0;1;0
199;1175;0;1;0;0;0;0;0;0
199;1176;1;0;0;0;0;0;1;0
199;1177;0;1;1;0;0;0;0;1
199;1178;0;0;1;1;0;0;0;1
200;1179;0;0;0;0;0;0;0;0
200;1180;1;0;0;0;0;0;1;0
200;1181;1;1;0;0;0;0;1;0
200;1182;1;1;0;0;0;0;1;0
201;1183;0;0;0;0;0;0;0;0
201;1184;1;0;0;0;0;0;1;0
201;1185;1;1;0;0;0;0;1;0
201;1186;1;1;0;0;0;0;1;0
201;1187;1;0;0;0;0;0;2;0
201;1188;1;1;0;0;0;0;2;0
201;1189;1;2;0;0;0;0;1;0
201;1190;1;1;0;0;0;0;1;0
201;1191;1;0;0;0;0;0;2;0
201;1192;1;2;0;0;0;0;1;0
201;1193;1;0;0;0;0;0;2;0
201;1194;0;1;0;0;0;0;1;0
201;1195;1;0;0;0;0;0;2;0
201;1196;0;1;0;0;0;0;1;0
202;1197;0;0;0;0;0;0;0;0
202;1198;1;0;0;0;0;0;1;0
202;1199;1;0;0;0;0;0;2;0
202;1200;1;1;0;0;0;0;2;0
202;1201;1;2;0;0;0;0;1;0
203;1202;0;0;0;0;0;0;0;0
204;1203;0;0;0;0;0;0;0;0
204;1204;1;0;0;0;0;0;1;0
204;1205;0;0;0;0;0;0;1;0
205;1206;0;0;0;0;0;0;0;0
205;1220;1;0;0;0;0;0;1;0
205;1246;0;1;1;0;0;0;0;1
205;1259;1;0;0;1;0;0;1;0
205;1268;0;0;0;0;0;0;1;0
205;1273;1;0;0;0;0;0;2;0
205;1286;1;2;0;0;1;0;1;0
205;1287;0;1;1;0;0;1;0;1
205;1289;1;0;0;0;1;0;1;1
205;1303;0;1;0;0;0;1;0;1
205;1305;1;0;0;0;0;0;1;1
205;1306;1;0;0;0;0;0;2;1
205;1307;1;0;0;0;0;0;3;1
205;1310;0;2;0;0;2;0;1;1
206;1207;0;0;0;0;0;0;0;0
206;1209;0;0;0;0;0;0;0;0
206;1210;0;0;0;0;0;0;0;0
206;1211;0;0;0;0;0;0;0;0
206;1212;0;0;0;0;0;0;0;0
206;1213;1;0;0;0;0;0;1;0
207;1208;0;0;0;0;0;0;0;0
207;1270;1;0;0;0;0;0;1;0
207;1276;1;0;0;0;0;0;2;0
207;1290;1;2;0;0;0;0;1;0
207;1292;0;0;1;0;0;0;1;1
207;1293;0;0;0;0;0;0;1;1
207;1313;0;0;0;1;0;0;1;0
207;1319;1;0;0;0;0;0;2;0
208;1214;0;0;0;0;0;0;0;0
209;1215;0;0;0;0;0;0;0;0
217;1219;0;0;0;0;0;0;0;0
217;1251;0;0;1;0;0;0;0;1
217;1252;0;0;0;0;0;0;0;1
217;1337;0;0;1;1;0;0;0;1
217;1341;0;0;0;0;0;0;0;1
217;1349;1;0;0;0;0;0;1;1
217;1371;0;1;1;1;0;0;0;1
217;1374;0;0;0;0;0;0;0;1
217;1385;0;0;1;0;0;0;0;2
217;1386;0;0;0;0;0;0;0;2
217;1389;0;0;1;0;0;0;0;3
217;1390;0;0;0;0;0;0;0;3
217;1397;1;0;0;0;0;0;1;3
217;1400;0;0;1;0;0;0;1;4
217;1401;0;0;0;0;0;0;1;4
217;1403;0;1;0;0;0;0;0;4
217;1404;0;0;0;0;0;0;0;4
217;1405;0;0;0;0;0;0;0;4
217;1406;0;0;0;0;0;0;0;4
217;1407;1;0;0;0;0;0;1;4
217;1408;0;0;0;0;0;0;1;4
217;1409;0;0;0;0;0;0;1;4
217;1432;0;0;0;3;0;0;1;1
217;1435;1;0;0;0;0;0;2;1
217;1454;0;2;1;1;0;0;0;1
217;1455;0;0;0;0;0;0;0;1
217;1456;1;0;0;0;0;0;1;1
217;1494;0;0;0;1;0;0;1;0
217;1495;1;0;0;0;0;0;2;0
217;1496;0;0;0;0;0;0;2;0
217;1531;0;2;1;0;0;0;0;1
217;1532;0;0;0;0;0;0;0;1
217;1548;1;0;0;0;0;0;1;1
219;1216;0;0;0;0;0;0;0;0
219;1229;0;0;1;0;0;0;0;1
220;1217;0;0;0;0;0;0;0;0
220;1237;0;0;0;0;0;0;0;0
220;1238;0;0;0;0;0;0;0;0
220;1239;0;0;0;0;0;0;0;0
220;1242;0;0;1;0;0;0;0;1
220;1243;1;0;0;0;0;0;1;1
220;1244;0;1;0;0;0;0;0;1
220;1245;0;0;0;0;0;0;0;1
220;1248;1;0;0;0;0;0;1;1
220;1249;0;0;0;0;0;0;1;1
220;1250;0;0;0;0;0;0;1;1
220;1255;0;0;0;0;0;0;1;1
220;1256;0;0;0;0;0;0;1;1
220;1257;0;0;0;0;0;0;1;1
220;1258;0;0;0;0;0;0;1;1
220;1260;0;0;0;0;0;0;1;1
220;1261;0;0;0;0;0;0;1;1
220;1262;0;0;0;0;0;0;1;2
220;1264;0;0;0;0;0;0;1;2
220;1265;0;0;0;0;0;0;1;2
220;1274;0;1;1;0;0;0;0;2
220;1275;0;0;0;0;0;0;0;2
220;1278;0;0;0;0;0;0;0;2
220;1279;0;0;0;0;0;0;0;2
220;1280;0;0;0;0;0;0;0;2
220;1281;0;0;0;0;0;0;0;2
220;1282;0;0;0;0;0;0;0;2
220;1426;0;0;1;2;0;0;0;1
220;1427;0;0;0;0;0;0;0;1
220;1428;1;0;0;0;0;0;1;1
220;1429;0;0;0;0;0;0;1;1
220;1430;0;0;0;0;0;0;1;1
220;1431;0;0;0;0;0;0;1;1
221;1221;0;0;0;0;0;0;0;0
221;1241;0;0;0;0;0;0;0;0
221;1247;0;0;0;0;0;0;0;0
221;1315;1;0;0;0;1;0;1;0
221;1334;1;1;1;0;0;1;1;1
221;1335;0;1;0;0;0;0;0;1
221;1336;0;0;0;0;0;0;0;1
221;1413;0;0;1;0;0;0;0;2
221;1415;0;0;0;0;0;0;0;2
221;1416;1;0;0;0;0;0;1;2
221;1417;0;0;0;0;0;0;1;2
221;1463;0;1;0;2;0;0;0;0
221;1468;0;0;1;0;0;0;0;1
221;1469;0;0;0;0;0;0;0;1
221;1472;0;0;1;0;0;0;0;2
221;1473;0;0;0;0;0;0;0;2
221;1481;0;0;1;2;0;0;0;1
221;1484;0;0;0;0;0;0;0;1
221;1485;1;0;0;0;0;0;1;1
221;1489;0;1;1;0;0;0;0;2
221;1490;0;0;0;0;0;0;0;2
221;1491;1;0;0;0;0;0;1;2
221;1498;0;1;1;2;0;0;0;1
221;1499;0;0;0;0;0;0;0;1
221;1500;1;0;0;0;0;0;1;1
221;1501;0;0;0;0;0;0;1;1
221;1511;0;0;1;0;0;0;1;2
221;1512;0;0;0;0;0;0;1;2
222;1222;0;0;0;0;0;0;0;0
222;1333;1;0;0;0;0;0;1;0
222;1388;1;0;0;0;0;0;2;0
222;1394;0;1;0;0;0;0;1;0
222;1402;1;1;0;0;0;0;1;0
222;1421;1;1;0;0;0;0;1;0
222;1423;1;1;0;0;0;0;1;0
222;1424;1;0;0;0;0;0;2;0
222;1460;0;2;1;0;0;0;0;1
222;1466;0;0;1;1;0;0;0;1
222;1475;0;0;1;1;0;0;0;1
222;1482;0;0;1;1;0;0;0;1
222;1487;1;0;0;0;0;0;1;1
222;1520;0;0;1;0;0;0;1;2
222;1687;0;0;0;2;0;0;1;0
222;1693;1;1;0;0;0;0;1;0
222;1694;1;0;0;0;0;0;2;0
222;1700;1;0;0;0;0;0;3;0
223;1224;0;0;0;0;0;0;0;0
223;1266;1;0;0;0;0;0;1;0
223;1269;0;0;0;0;0;0;1;0
223;1271;0;0;0;0;0;0;1;0
223;1284;1;0;0;0;0;0;2;0
223;1304;1;2;0;0;2;0;1;0
223;1309;0;1;0;0;0;2;0;0
223;1311;1;0;0;0;2;0;1;0
223;1326;0;0;0;0;0;0;1;0
223;1419;0;0;1;0;0;2;1;1
223;1470;0;1;1;1;0;0;0;1
223;1474;0;0;1;0;0;0;0;2
223;1486;1;0;0;2;0;0;1;0
223;1510;0;0;0;0;2;0;1;0
224;1223;0;0;0;0;0;0;0;0
225;1225;0;0;0;0;0;0;0;0
225;1288;0;0;1;0;0;0;0;1
225;1291;1;0;0;0;1;0;1;1
225;1294;0;0;0;0;0;1;1;1
226;1226;0;0;0;0;0;0;0;0
226;1322;1;0;0;0;0;0;1;0
226;1356;0;1;1;0;0;0;0;1
226;1359;1;0;0;0;0;0;1;1
226;1366;1;0;0;0;0;0;2;1
226;1370;0;0;0;0;0;0;2;1
226;1529;0;0;1;0;0;0;2;3
226;1530;0;0;1;0;0;0;2;4
226;1549;0;2;0;2;0;0;0;1
226;1550;0;0;1;0;0;0;0;2
226;1593;1;0;0;0;0;0;1;2
227;1227;0;0;0;0;0;0;0;0
227;1285;1;0;0;0;0;0;1;0
227;1295;0;0;0;0;0;0;1;0
227;1297;0;0;0;0;0;0;1;0
227;1298;0;0;0;0;0;0;1;0
227;1299;0;0;0;0;0;0;1;0
227;1301;0;0;0;0;0;0;1;0
227;1302;0;0;0;0;0;0;1;0
227;1312;0;0;0;0;0;0;1;0
227;1321;0;0;0;0;0;0;2;0
227;1323;1;0;0;0;0;0;3;0
227;1346;0;0;0;0;0;0;3;0
228;1228;0;0;0;0;0;0;0;0
228;1316;1;0;0;0;0;0;1;0
228;1317;1;0;0;0;0;0;2;0
228;1318;1;1;0;0;0;0;2;0
229;1230;0;0;0;0;0;0;0;0
230;1231;0;0;0;0;0;0;0;0
230;1240;0;0;0;0;0;0;0;0
230;1267;1;0;0;0;0;0;1;0
230;1272;0;0;0;0;0;0;1;0
230;1283;1;0;0;0;0;0;2;0
231;1232;0;0;0;0;0;0;0;0
231;1352;0;0;1;0;0;0;0;1
231;1393;1;0;0;1;0;0;1;0
231;1412;0;1;1;0;0;0;0;1
231;1422;1;0;0;0;0;0;1;1
231;1465;1;1;0;1;0;0;1;0
231;1483;1;1;0;0;0;0;1;0
232;1233;0;0;0;0;0;0;0;0
232;1253;0;0;1;0;0;0;0;1
232;1314;1;0;0;1;1;0;1;0
232;1320;0;0;0;0;0;0;1;0
232;1365;0;0;0;0;1;1;1;0
232;1420;0;0;0;0;0;1;1;0
232;1425;1;1;0;0;0;0;1;0
232;1447;1;1;0;0;1;0;1;0
232;1462;1;0;0;0;0;1;2;0
232;1497;0;1;0;0;0;0;1;0
232;1508;0;0;0;0;1;0;1;0
232;1516;1;0;0;0;0;1;2;0
232;1521;0;0;0;0;0;0;2;0
232;1525;0;0;0;0;0;0;2;0
232;1528;1;0;0;0;0;0;3;0
233;1234;0;0;0;0;0;0;0;0
233;1277;1;0;0;0;0;0;1;0
233;1342;0;1;1;0;0;0;0;1
233;1345;0;0;0;0;0;0;0;1
233;1383;0;0;1;1;0;0;0;1
233;1418;1;0;0;1;1;0;1;0
233;1434;0;0;0;0;2;1;1;0
233;1437;1;0;0;0;0;1;2;0
233;1479;0;1;0;0;0;1;1;0
233;1513;0;0;0;0;0;0;1;0
233;1519;0;1;1;0;0;0;0;1
233;1522;1;0;0;0;2;0;1;1
233;1533;0;0;1;0;0;2;1;2
233;1555;1;0;0;0;2;0;2;2
